,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
702,1005035004,"Optima Health Care Products, I",LOS ANGELES,CA,90032,CALIFORNIA BANK & TRUST,CA,421450,3-Aug-01,2001,83,4,1.0,0,0,1,0,Y,N,,31-Aug-01,50000.0,0.0,P I F,0.0,50000.0,25000.0
703,1005036000,THE PET PANTRY INC,WAVELAND,MS,39576,WHITNEY BANK,MS,453910,7-Feb-06,2006,86,2,1.0,2,2,1,2,0,N,12-Jan-11,31-Aug-06,93000.0,0.0,CHGOFF,44451.0,93000.0,79050.0
704,1005045007,Talent Air,WESTMINSTER,CA,92683,CALIFORNIA BANK & TRUST,CA,235110,3-Aug-01,2001,36,30,1.0,0,0,1,0,Y,N,,31-Aug-01,50108.0,0.0,P I F,0.0,50000.0,25000.0
705,1005055010,"PCS Supermart, Inc. dba Nobel",LOS ANGELES,CA,90005,CALIFORNIA BANK & TRUST,CA,443112,8-Aug-01,2001,36,5,1.0,0,0,1,0,Y,N,,31-Aug-01,50000.0,0.0,P I F,0.0,50000.0,25000.0
706,1005064006,"AIR CROP CARE, INC.",BELLE GLADE,FL,33430,WELLS FARGO BANK NATL ASSOC,SD,0,3-Mar-97,1997,120,12,1.0,0,0,1,0,0,N,,30-Apr-97,450000.0,0.0,P I F,0.0,450000.0,337500.0
707,1005065002,"Airlift (USA), Inc",LOS ANGELES,CA,90045,CALIFORNIA BANK & TRUST,CA,488510,8-Aug-01,2001,60,3,1.0,0,0,1,0,N,N,,31-Aug-01,100000.0,0.0,P I F,0.0,100000.0,50000.0
708,1005074009,HARRY J & KATHRYN L FRAZIER &,OSWEGO,NY,13126,KEYBANK NATIONAL ASSOCIATION,OH,0,3-Mar-97,1997,84,1,1.0,0,0,1,0,0,N,,30-Jun-98,50000.0,0.0,P I F,0.0,50000.0,25000.0
709,1005075005,"Software Solutions Group, Inc.",LOS ANGELES,CA,90045,CALIFORNIA BANK & TRUST,CA,541512,8-Aug-01,2001,60,25,1.0,0,0,1,0,N,N,,31-Aug-01,100000.0,0.0,P I F,0.0,100000.0,50000.0
710,1005085008,Irma C. Edmonds dba Edmonds La,FRESNO,CA,93711,CALIFORNIA BANK & TRUST,CA,541110,9-Aug-01,2001,36,1,1.0,0,0,1,0,Y,N,,31-Oct-02,92000.0,0.0,P I F,0.0,92000.0,46000.0
711,1005094004,"NEW CENTURY PHARMACEUTICALS, I",HUNTSVILLE,AL,35824,ALABAMA COMMUN DEVEL CORP,AL,325412,3-Mar-97,1997,240,25,2.0,25,0,1,0,N,N,,15-Apr-98,360000.0,0.0,P I F,0.0,372000.0,372000.0
712,1005095000,Tasha T. Baines dba First Sear,FREMONT,CA,94536,CALIFORNIA BANK & TRUST,CA,561310,16-Aug-01,2001,43,3,1.0,0,0,1,0,Y,N,4-Mar-08,31-Aug-01,20000.0,0.0,CHGOFF,14064.0,20000.0,10000.0
713,1005104005,ABQ PAVING,ALBUQUERQUE,NM,87112,COMM. SERVICES OF PERRY INC,IA,234110,3-Mar-97,1997,91,8,2.0,0,0,1,0,N,N,13-Jul-01,30-Apr-97,104300.0,0.0,CHGOFF,63648.0,104300.0,78225.0
714,1005105001,"Petro Clean, Inc.",COSTA MESA,CA,92627,CALIFORNIA BANK & TRUST,CA,562910,17-Aug-01,2001,83,1,1.0,0,0,1,0,Y,N,,31-Aug-01,60000.0,0.0,P I F,0.0,60000.0,30000.0
715,1005115004,"East County Tax Professionals,",SANTEE,CA,92071,CALIFORNIA BANK & TRUST,CA,541214,20-Aug-01,2001,36,4,1.0,0,0,1,0,N,N,,31-Aug-01,17143.0,0.0,P I F,0.0,40000.0,20000.0
716,1005124000,CUP O'JOES CAFE,MCHENRY,IL,60050,JPMORGAN CHASE BANK NATL ASSOC,IL,0,3-Mar-97,1997,90,2,1.0,0,0,1,0,0,N,,30-Jun-97,27000.0,0.0,P I F,0.0,27000.0,21600.0
717,1005125007,Gregory W. Hall dba Hearing He,SAN MARCOS,CA,92069,CALIFORNIA BANK & TRUST,CA,621340,21-Aug-01,2001,36,1,1.0,0,0,1,0,Y,N,,31-Aug-01,50000.0,0.0,P I F,0.0,50000.0,25000.0
718,1005135010,"Top Sing, Inc.",LOS ANGELES,CA,90014,CALIFORNIA BANK & TRUST,CA,315231,22-Aug-01,2001,36,50,1.0,0,0,1,0,Y,N,,31-Oct-01,100000.0,0.0,P I F,0.0,100000.0,50000.0
719,1005144006,"SECOND SOLE OF NEWARK, INC.",NEWARK,OH,43055,KEYBANK NATIONAL ASSOCIATION,OH,448210,3-Mar-97,1997,84,3,1.0,0,0,1,0,N,Y,,30-Jun-98,50000.0,0.0,P I F,0.0,50000.0,40000.0
720,1005145002,Paul Darricarrere dba Buggy Wh,LOS ANGELES,CA,90045,CALIFORNIA BANK & TRUST,CA,722110,27-Aug-01,2001,84,45,1.0,0,0,1,0,Y,N,,31-Aug-01,75000.0,0.0,P I F,0.0,50000.0,25000.0
721,1005154009,WATERFALL CAR WASH,LEWISVILLE,TX,75067,"BUSINESS LOAN CENTER, LLC",SC,811192,3-Mar-97,1997,288,20,1.0,0,0,1,0,0,N,,31-Mar-97,1200000.0,0.0,P I F,0.0,1200000.0,750000.0
722,1005155005,Fran B. Zone dba Zone Communic,SAN FRANCISCO,CA,94104,CALIFORNIA BANK & TRUST,CA,541820,30-Aug-01,2001,36,1,1.0,0,0,1,0,Y,N,,31-Oct-01,73250.0,0.0,P I F,0.0,50000.0,25000.0
723,1005165008,Leku Eder Inc.,DANVILLE,CA,94526,CALIFORNIA BANK & TRUST,CA,453310,4-Sep-01,2001,89,3,1.0,0,0,1,0,Y,N,,31-Oct-01,80000.0,0.0,P I F,0.0,80000.0,40000.0
724,1005174004,GRANDECKER'S,SEATTLE,WA,98117,WELLS FARGO BANK NATL ASSOC,SD,0,3-Mar-97,1997,84,1,1.0,0,0,1,0,0,N,,31-Jul-97,100000.0,0.0,P I F,0.0,100000.0,75000.0
725,1005175000,Computer Rescue Corporation,SAN DIEGO,CA,92121,CALIFORNIA BANK & TRUST,CA,443120,4-Sep-01,2001,36,6,1.0,0,0,1,0,Y,N,,31-Oct-01,50000.0,0.0,P I F,0.0,50000.0,25000.0
726,1005184007,THE GREEK'S MATTRESS WAREHOUSE,CORONA,CA,91719,COMERICA BANK,TX,0,3-Mar-97,1997,276,8,1.0,0,0,1,0,0,N,,31-Mar-97,625000.0,0.0,P I F,0.0,625000.0,468750.0
727,1005185003,CONNEX ELECTRONICS CORPORATION,FREMONT,CA,94538,WELLS FARGO BANK NATL ASSOC,SD,421610,7-Sep-01,2001,84,9,1.0,0,0,1,0,N,N,,30-Sep-01,200000.0,0.0,P I F,0.0,200000.0,150000.0
728,1005194010,"BOBSCOTT, LTD.",WESTERVILLE,OH,43081,JPMORGAN CHASE BANK NATL ASSOC,IL,451110,3-Mar-97,1997,92,1,2.0,0,0,1,0,0,N,,30-Nov-97,166500.0,0.0,P I F,0.0,166500.0,124875.0
729,1005195006,Bashar Jabro dba Georgia's Liq,ESCONDIDO,CA,92025,CALIFORNIA BANK & TRUST,CA,445120,12-Sep-01,2001,82,2,1.0,0,0,1,0,Y,N,,31-Oct-01,100000.0,0.0,P I F,0.0,100000.0,50000.0
730,1005214003,"TAYLOR'S AUTO BODY, INC.",LOUISVILLE,KY,40219,"PNC BANK, NATIONAL ASSOCIATION",KY,811121,3-Mar-97,1997,240,4,1.0,0,0,1,0,0,N,,31-Mar-97,464000.0,0.0,P I F,0.0,464000.0,348000.0
731,1005215010,"Jeffrey S. Shelby, M.D.",FRESNO,CA,93720,CALIFORNIA BANK & TRUST,CA,621111,12-Sep-01,2001,36,3,1.0,0,0,1,0,Y,N,,31-Oct-01,20000.0,0.0,P I F,0.0,20000.0,10000.0
732,1005224006,TIMBERDOODLE GIFTS,ALEXANDRIA,MN,56308,BREMER BANK NATL ASSOC,MN,452990,3-Mar-97,1997,183,3,2.0,0,0,1,0,0,N,,31-Jan-99,133000.0,0.0,P I F,0.0,133000.0,99750.0
733,1005225002,"Jeffrey S. Shelby, M. D.",FRESNO,CA,93720,CALIFORNIA BANK & TRUST,CA,621111,12-Sep-01,2001,60,3,1.0,0,0,1,0,N,N,,31-Oct-01,30000.0,0.0,P I F,0.0,30000.0,15000.0
734,1005234009,"ERIC L. EISEN DVM, PC.",LAKEWOOD,CO,80226,WELLS FARGO BANK NATL ASSOC,SD,541940,3-Mar-97,1997,120,2,1.0,0,0,1,0,0,N,,30-Apr-97,128000.0,0.0,P I F,0.0,128000.0,96000.0
735,1005235005,"The Soto Company, Inc.",CAPISTRANO BEACH,CA,92624,CALIFORNIA BANK & TRUST,CA,561730,14-Sep-01,2001,84,97,1.0,0,0,1,0,Y,N,,31-Oct-01,50119.0,0.0,P I F,0.0,50000.0,25000.0
736,1005244001,"JB BUILDERS GROUP, INC.",CANFIELD,OH,44406,WELLS FARGO BANK NATL ASSOC,SD,233210,3-Mar-97,1997,60,1,1.0,0,0,1,0,Y,N,,31-Mar-97,25000.0,0.0,P I F,0.0,25000.0,12500.0
737,1005255000,Clark's Inc.,VISTA,CA,92084,CALIFORNIA BANK & TRUST,CA,442210,6-Nov-02,2003,2,2,1.0,0,0,1,0,Y,N,29-Mar-06,30-Nov-02,40000.0,0.0,CHGOFF,40000.0,40000.0,20000.0
738,1005264007,AMERICAN CERTIFIED HOME INSPEC,BOISE,ID,83703,WELLS FARGO BANK NATL ASSOC,SD,0,3-Mar-97,1997,60,1,1.0,0,0,1,0,T,N,,30-Apr-00,2585.0,0.0,,0.0,10000.0,5000.0
739,1005265003,James Byung Ho Park dba Parago,DOWNEY,CA,90242,CALIFORNIA BANK & TRUST,CA,422990,6-Nov-02,2003,83,10,1.0,0,0,1,0,N,N,,30-Nov-02,100000.0,0.0,P I F,0.0,100000.0,50000.0
740,1005273003,"GENERAL SOLAR COMPANY, INC.",SIOUX CITY,IA,51111,,,0,3-Jul-80,1980,120,3,1.0,0,0,0,0,N,N,8-Feb-90,,0.0,0.0,,142666.0,350000.0,350000.0
741,1005274010,FLAMINGO INN,FORT MEYERS BEACH,FL,33931,WELLS FARGO BANK NATL ASSOC,SD,0,3-Mar-97,1997,60,7,1.0,0,0,1,0,T,N,,31-Mar-97,16018.0,0.0,P I F,0.0,15000.0,7500.0
742,1005275006,Danny W. Temple and Beau M. Te,MONTE VISTA,CO,81144,CALIFORNIA BANK & TRUST,CA,561730,6-Nov-02,2003,36,2,1.0,0,0,1,2,Y,N,,31-Dec-02,25000.0,0.0,P I F,0.0,25000.0,12500.0
743,1005285009,"J & V Enterprises, LLC",COLORADO SPRINGS,CO,80906,CALIFORNIA BANK & TRUST,CA,722211,10-Dec-02,2003,36,30,1.0,0,0,1,1,Y,N,,31-Dec-02,64263.0,0.0,P I F,0.0,50000.0,25000.0
744,1005294005,"PARAMOUNT WINDOW MFG., INC.",FLINT,MI,48507,FIFTH THIRD BANK,OH,0,3-Mar-97,1997,132,8,1.0,0,0,1,0,N,N,,30-Nov-97,525000.0,0.0,P I F,0.0,525000.0,393750.0
745,1005295001,Susana Chung dba Law Offices o,LOS ANGELES,CA,90010,CALIFORNIA BANK & TRUST,CA,541110,10-Dec-02,2003,36,8,1.0,0,0,1,0,Y,N,,31-Dec-02,50000.0,0.0,P I F,0.0,50000.0,25000.0
746,1005305002,"La Rouge Towers, Inc.",MIAMI,FL,33193,CALIFORNIA BANK & TRUST,CA,334290,10-Dec-02,2003,34,8,1.0,0,0,1,0,N,N,12-May-08,31-Dec-02,100000.0,0.0,CHGOFF,66666.0,100000.0,50000.0
747,1005314009,"CROWN PALACE ENTERPRISES, INC.",DECATUR,GA,30030,UNITED COMMERCIAL BANK,GA,0,3-Mar-97,1997,60,7,1.0,0,0,1,0,0,N,,30-Apr-97,155000.0,0.0,P I F,0.0,155000.0,116250.0
748,1005315005,Ronald & Susan Sundburg,EMPIRE,CA,95319,CALIFORNIA BANK & TRUST,CA,541940,10-Dec-02,2003,36,8,1.0,0,0,1,2,Y,N,,31-Dec-02,10000.0,0.0,P I F,0.0,10000.0,5000.0
749,1005325008,Andrew Katz dba Allcare Foothe,PALMDALE,CA,93550,CALIFORNIA BANK & TRUST,CA,621391,10-Dec-02,2003,83,3,1.0,0,0,1,0,Y,N,,31-Dec-02,242540.0,0.0,P I F,0.0,86000.0,43000.0
750,1005335000,Russ Bryant,LOS ANGELES,CA,90016,CALIFORNIA BANK & TRUST,CA,811420,10-Dec-02,2003,14,1,1.0,0,0,1,0,Y,N,24-Nov-08,31-Jan-03,42440.0,0.0,CHGOFF,20470.0,42200.0,21100.0
751,1005344007,CHESAPEAKE BAGEL BAKERY,LOS ANGELES,CA,90025,WELLS FARGO BANK NATL ASSOC,SD,0,3-Mar-97,1997,131,1,2.0,0,0,16267,0,0,N,19-Nov-01,30-Apr-97,346000.0,0.0,CHGOFF,325374.0,346000.0,259500.0
752,1005345003,"Sign Trends, Inc.",POMONA,CA,91768,CALIFORNIA BANK & TRUST,CA,339950,18-Dec-02,2003,60,7,1.0,0,0,1,0,N,N,,31-Dec-02,15000.0,0.0,P I F,0.0,15000.0,7500.0
753,1005354010,"KAUA PIPELINE, INC.",GARDEN GROVE,CA,92643,CALIFORNIA BANK & TRUST,CA,235930,3-Mar-97,1997,300,45,1.0,0,0,1,0,0,N,,30-Apr-97,477000.0,0.0,P I F,0.0,477000.0,357750.0
754,1005355006,Edward P. Stanley,COSTA MESA,CA,92626,CALIFORNIA BANK & TRUST,CA,621111,19-Dec-02,2003,36,2,1.0,0,0,1,0,Y,N,,28-Feb-03,36900.0,0.0,P I F,0.0,36900.0,18450.0
755,1005365009,"Capital Cooking Equipment, Inc",CARSON,CA,90746,CALIFORNIA BANK & TRUST,CA,332214,19-Dec-02,2003,36,7,2.0,0,0,1,0,Y,N,,28-Feb-03,100000.0,0.0,P I F,0.0,100000.0,50000.0
756,1005374005,LAURA O. ROBERTSON,GILMANTON,NH,3237,BANK OF NEW HAMPSHIRE,NH,0,3-Mar-97,1997,84,2,2.0,0,0,1,0,N,Y,,31-May-97,49000.0,0.0,P I F,0.0,49000.0,39200.0
757,1005375001,"ACSI, Inc.",LA VERNE,CA,91750,CALIFORNIA BANK & TRUST,CA,524298,24-Dec-02,2003,36,1,1.0,0,0,1,0,Y,N,,30-Apr-05,10000.0,0.0,P I F,0.0,10000.0,5000.0
758,1005385004,B & M Radiator Service,MARTINEZ,CA,94553,CALIFORNIA BANK & TRUST,CA,811111,24-Dec-02,2003,84,2,1.0,0,0,1,0,Y,N,,31-Dec-02,51723.0,0.0,P I F,0.0,50000.0,25000.0
759,1005395007,Desert City Security,DESERT HOT SPRINGS,CA,92240,CALIFORNIA BANK & TRUST,CA,561621,24-Dec-02,2003,9,25,1.0,0,0,1,0,Y,N,20-Jul-06,31-Jan-03,107826.0,0.0,CHGOFF,35057.0,80000.0,40000.0
760,1005405008,"General Aggregate Supply, Inc.",ORANGE,CA,92869,CALIFORNIA BANK & TRUST,CA,484110,26-Dec-02,2003,36,8,1.0,0,0,1,0,Y,N,,31-Jan-03,50000.0,0.0,P I F,0.0,50000.0,25000.0
761,1005415000,"Red Rock Shippers, Inc.",SEDONA,AZ,86336,CALIFORNIA BANK & TRUST,CA,561431,27-Dec-02,2003,84,8,1.0,0,0,50564,0,N,N,,31-Dec-02,90000.0,0.0,P I F,0.0,90000.0,45000.0
762,1005424007,LEE'S COIN LAUNDRY,MAYWOOD,CA,90270,WILSHIRE BANK,CA,812320,3-Mar-97,1997,120,2,1.0,0,0,1,0,0,N,,31-Mar-97,320000.0,0.0,P I F,0.0,320000.0,240000.0
763,1005425003,"Transworld Plush Toys, Inc.",HACIENDA HEIGHTS,CA,91745,CALIFORNIA BANK & TRUST,CA,928120,27-Dec-02,2003,36,3,1.0,0,0,1,0,N,N,,31-Jan-03,100000.0,0.0,P I F,0.0,100000.0,50000.0
764,1005435006,"Miami Home Shutters, Inc.",HIALEAH,FL,33010,CALIFORNIA BANK & TRUST,CA,928120,27-Dec-02,2003,34,5,1.0,0,0,1,0,N,N,31-Mar-05,31-Dec-02,100000.0,0.0,CHGOFF,70000.0,100000.0,50000.0
765,1005444002,"HEARING SOLUTIONS, INC.",PAOLI,PA,19301,FIRST NIAGARA BANK NATL ASSOC,PA,0,3-Mar-97,1997,84,10,1.0,0,0,1,0,N,Y,,31-May-97,100000.0,0.0,P I F,0.0,100000.0,80000.0
766,1005445009,"Kennebec Cafe, Inc.",HESPERUS,CO,81326,CALIFORNIA BANK & TRUST,CA,722110,27-Dec-02,2003,78,20,1.0,0,0,1,2,Y,N,,30-Jun-03,50000.0,0.0,P I F,0.0,50000.0,25000.0
767,1005454005,BAGELS DE LOX,SCOTTSDALE,AZ,85254,WELLS FARGO BANK NATL ASSOC,SD,0,3-Mar-97,1997,99,25,1.0,0,0,1,0,0,N,,31-Mar-97,622000.0,0.0,P I F,0.0,622000.0,466500.0
768,1005455001,"Kennebec Cafe, Inc.",HESPERUS,CO,81326,CALIFORNIA BANK & TRUST,CA,722110,27-Dec-02,2003,60,20,1.0,0,0,1,2,N,N,,31-Dec-02,50000.0,0.0,P I F,0.0,50000.0,25000.0
769,1005464008,MID-OHIO CHIROPRATIC CLINIC,MARION,OH,43302,1ST CIT. NATL BK OF UPPER SAN,OH,621310,3-Mar-97,1997,60,4,2.0,0,0,1,0,N,Y,,30-Jun-97,65787.0,0.0,P I F,0.0,65787.0,52630.0
770,1005465004,"John S. Krage, D.C., A Profess",LA MESA,CA,91941,CALIFORNIA BANK & TRUST,CA,621310,6-Jan-03,2003,84,10,1.0,0,0,1,0,Y,N,,28-Feb-03,50000.0,0.0,P I F,0.0,50000.0,25000.0
771,1005475007,"Strouk Group, Inc.",LOS ANGELES,CA,90036,CALIFORNIA BANK & TRUST,CA,445299,6-Jan-03,2003,36,16,1.0,0,0,1,0,Y,N,,31-Jan-03,60000.0,0.0,P I F,0.0,60000.0,30000.0
772,1005484003,"HORSESHOE EXPRESS, INC.",SALT LAKE CITY,UT,84116,BANK OF THE WEST,UT,0,3-Mar-97,1997,300,100,1.0,0,0,1,0,0,N,,30-Sep-97,950000.0,0.0,P I F,0.0,950000.0,712500.0
773,1005485010,"Michelle Lazar International,",SAN BERNARDINO,CA,92408,CALIFORNIA BANK & TRUST,CA,325998,6-Jan-03,2003,60,2,1.0,0,0,1,0,N,N,,31-Jan-03,20000.0,0.0,P I F,0.0,20000.0,17000.0
774,1005494006,"38TH STREET PHARMACY, INC.",AUSTIN,TX,78705,WELLS FARGO BANK NATL ASSOC,SD,446110,3-Mar-97,1997,300,6,1.0,0,0,1,0,0,N,,31-Mar-97,190000.0,0.0,P I F,0.0,190000.0,142500.0
775,1005495002,Threshold Media Corporation,LOS ANGELES,CA,90064,CALIFORNIA BANK & TRUST,CA,512210,6-Jan-03,2003,36,6,2.0,0,0,1,0,Y,N,,31-Jan-03,76000.0,0.0,P I F,0.0,50000.0,25000.0
776,1005505003,"Beckwith Printing, Inc.",LAS VEGAS,NV,89118,CALIFORNIA BANK & TRUST,CA,323110,10-Jan-03,2003,0,10,1.0,0,0,1,0,Y,N,23-Aug-10,31-Mar-03,50000.0,0.0,CHGOFF,15546.0,50000.0,25000.0
777,1005514010,ZIA FACTORY OUTLET & LAS VEGAS,SANTA FE,NM,87501,CITICAPITAL SMALL BUS. FINANCE,TX,453930,3-Mar-97,1997,180,16,1.0,0,0,1,0,N,N,,31-May-97,600000.0,0.0,P I F,0.0,600000.0,450000.0
778,1005515006,Ny Pang dba Crystal Opal Star,MONTEBELLO,CA,90640,CALIFORNIA BANK & TRUST,CA,448310,13-Jan-03,2003,10,1,1.0,0,0,1,0,N,N,22-Jan-07,31-Jan-03,29980.0,0.0,CHGOFF,3436.0,30000.0,15000.0
779,1005525009,Kenneth Statler dba McGoo's,DESERT CENTER,CA,92239,CALIFORNIA BANK & TRUST,CA,445120,14-Jan-03,2003,48,3,1.0,0,0,1,0,N,N,,31-Jan-03,20000.0,0.0,P I F,0.0,20000.0,10000.0
780,1005534005,"TRADITIONAL INNOVATIONS, L.L.C",EAST HAMPTON,CT,6424,WELLS FARGO BANK NATL ASSOC,SD,233210,3-Mar-97,1997,300,1,1.0,0,0,1,0,0,N,,31-May-97,128000.0,0.0,P I F,0.0,128000.0,96000.0
781,1005535001,Shiva Management,SAN DIEGO,CA,92108,CALIFORNIA BANK & TRUST,CA,531312,14-Jan-03,2003,36,6,1.0,0,0,1,0,Y,N,,31-Jan-03,50000.0,0.0,P I F,0.0,50000.0,25000.0
782,1005544008,PERRY'S LIQUORS,FREMONT,CA,94555,BANK OF THE WEST,CA,0,3-Mar-97,1997,120,4,1.0,0,0,1,0,0,N,,30-Apr-97,170000.0,0.0,P I F,0.0,170000.0,127500.0
783,1005545004,Mindy Chung dba Jaclyn's Brida,SANTA ANA,CA,92704,CALIFORNIA BANK & TRUST,CA,448190,14-Jan-03,2003,36,2,1.0,0,0,1,0,Y,N,,28-Feb-03,209199.0,0.0,P I F,0.0,75000.0,37500.0
784,1005555007,"Recorders Plus, Incorporated",DALY CITY,CA,94014,CALIFORNIA BANK & TRUST,CA,443112,14-Jan-03,2003,17,3,1.0,0,0,1,0,Y,N,20-Mar-07,31-Jan-03,50000.0,0.0,CHGOFF,48568.0,50000.0,25000.0
785,1005565010,"Randa M.R. Garrana, M.D., A.P.",LONG BEACH,CA,90804,CALIFORNIA BANK & TRUST,CA,621320,14-Jan-03,2003,36,10,1.0,0,0,1,0,N,N,,31-Jan-03,100000.0,0.0,P I F,0.0,100000.0,50000.0
786,1005575002,"G. Nielsen Electric, Inc.",COSTA MESA,CA,92627,CALIFORNIA BANK & TRUST,CA,235310,14-Jan-03,2003,83,9,1.0,0,0,1,0,Y,N,,28-Feb-03,43984.0,0.0,P I F,0.0,40000.0,20000.0
787,1005584009,PRIMARY PRINTING COMPANY,ST LOUIS,MO,63132,U.S. BANK NATIONAL ASSOCIATION,OH,0,3-Mar-97,1997,84,10,1.0,0,0,1,1,N,N,,31-Mar-97,150000.0,0.0,P I F,0.0,150000.0,112500.0
788,1005585005,"Ian MacMorran, M.D., Inc.",SAN DIEGO,CA,92108,CALIFORNIA BANK & TRUST,CA,621111,16-Jan-03,2003,36,2,1.0,0,0,1,0,N,N,,31-Jan-03,100000.0,0.0,P I F,0.0,100000.0,50000.0
789,1005594001,"INRAD, INC.",GRAND RAPIDS,MI,49546,THE HUNTINGTON NATIONAL BANK,MI,0,3-Mar-97,1997,72,8,1.0,0,0,1,0,N,N,,30-Sep-99,630000.0,0.0,P I F,0.0,630000.0,472500.0
790,1005595008,Alfi's Silver Jewelry,LOS ANGELES,CA,90013,CALIFORNIA BANK & TRUST,CA,421940,16-Jan-03,2003,5,10,1.0,0,0,1,0,Y,N,10-Nov-10,28-Feb-03,150000.0,0.0,CHGOFF,25897.0,100000.0,50000.0
791,1005603006,HORIZON MACHINE & ENGINEERING,ALSIP,IL,60658,LOANS FROM UNIDENTIFIED LENDER,DC,0,3-Jul-80,1980,84,20,2.0,0,0,0,0,N,N,27-Nov-91,7-Aug-80,550000.0,0.0,CHGOFF,415223.0,550000.0,495000.0
792,1005605009,Shardel Companies,LITTLETON,CO,80120,CALIFORNIA BANK & TRUST,CA,451110,16-Jan-03,2003,36,4,1.0,0,0,1,1,Y,N,,31-Mar-03,60000.0,0.0,P I F,0.0,60000.0,30000.0
793,1005606005,"THE BUTTERSBURG INN, LLC",UNION BRIDGE,MD,21791,SUSQUEHANNA BANK,MD,722211,8-Feb-06,2006,240,22,1.0,0,0,1,2,N,N,,31-Mar-06,210000.0,0.0,P I F,0.0,210000.0,157500.0
794,1005615001,"Pickering & Sons, Limited Part",TUSTIN,CA,92780,CALIFORNIA BANK & TRUST,CA,235210,23-Jan-03,2003,7,30,1.0,0,0,1,0,Y,N,29-Jul-05,28-Feb-03,50000.0,0.0,CHGOFF,49998.0,50000.0,25000.0
795,1005625004,Hugo Corona dba GCZ Wheel Co.,LYNWOOD,CA,90262,CALIFORNIA BANK & TRUST,CA,441310,23-Jan-03,2003,36,11,1.0,0,0,1,0,Y,N,,29-Feb-04,100000.0,0.0,P I F,0.0,100000.0,50000.0
796,1005633004,"THE EVZONE'S, INC.",BLOOMFIELD,MI,48013,COMERICA BANK,TX,0,30-Jun-80,1980,84,1,2.0,0,0,0,0,N,N,27-Sep-94,7-Nov-80,235000.0,0.0,CHGOFF,164509.0,235000.0,211500.0
797,1005635007,"Leppert Associates, Inc.",GOLDEN,CO,80401,CALIFORNIA BANK & TRUST,CA,541620,23-Jan-03,2003,36,5,1.0,0,0,1,1,Y,N,,31-Jan-03,100000.0,0.0,P I F,0.0,100000.0,50000.0
798,1005636003,STARK PROPERTIES,SARGENT,TX,77414,BBCN BANK,CA,812990,8-Feb-06,2006,84,1,2.0,1,1,1,1,0,N,,28-Feb-06,5000.0,0.0,P I F,0.0,5000.0,4250.0
799,1005645010,"Night Town, Inc.",SAN MARCOS,CA,92069,CALIFORNIA BANK & TRUST,CA,722410,23-Jan-03,2003,36,20,1.0,0,0,1,0,Y,N,,31-Jul-05,50000.0,0.0,P I F,0.0,50000.0,25000.0
800,1005646006,O C LENDING GROUP INC,LAGUNA HILLS (LEISURE WORLD),CA,92653,JPMORGAN CHASE BANK NATL ASSOC,IL,522310,8-Feb-06,2006,54,3,2.0,5,3,1,2,Y,N,27-Oct-08,28-Feb-06,90315.0,0.0,CHGOFF,49500.0,50000.0,25000.0
801,1005655002,Milan Mandich dba Accurate Aut,LAKESIDE,CA,92040,CALIFORNIA BANK & TRUST,CA,336312,28-Jan-03,2003,42,3,1.0,0,0,1,2,Y,N,30-Aug-06,28-Feb-03,20000.0,0.0,CHGOFF,19593.0,20000.0,10000.0
802,1005665005,"Microwave International, Inc.",LOS ANGELES,CA,90010,CALIFORNIA BANK & TRUST,CA,421690,30-Jan-03,2003,4,2,1.0,0,0,1,0,N,N,11-Aug-06,28-Feb-03,98064.0,0.0,CHGOFF,92864.0,100000.0,50000.0
803,1005675008,Myoung Ha Kim dba Myoung's Cos,LOS ANGELES,CA,90020,CALIFORNIA BANK & TRUST,CA,446120,30-Jan-03,2003,18,2,1.0,0,0,1,0,Y,N,26-Aug-08,28-Feb-03,45446.0,0.0,CHGOFF,28283.0,45000.0,22500.0
804,1005676004,TRAVIS MASONRY,HICKORY,NC,28602,COMMUNITYONE BANK NATL ASSOC,NC,238140,8-Feb-06,2006,60,2,1.0,0,2,1,2,0,N,,31-Oct-06,30000.0,0.0,P I F,0.0,30000.0,15000.0
805,1005684004,ACCURATE MOLDING & ENGINEERING,BYRON CENTER,MI,49315,THE HUNTINGTON NATIONAL BANK,MI,0,3-Mar-97,1997,84,7,1.0,0,0,1,0,N,N,,30-Apr-98,200000.0,0.0,P I F,0.0,200000.0,150000.0
806,1005685000,"Adam Farina and Associates, In",IRVINE,CA,92612,CALIFORNIA BANK & TRUST,CA,523930,30-Jan-03,2003,83,4,1.0,0,0,1,0,Y,N,,28-Feb-03,107014.0,0.0,P I F,0.0,100000.0,50000.0
807,1005694007,"REFLECT SCIENTIFIC, INC.",MOUNTAIN VIEW,CA,94043,WELLS FARGO BANK NATL ASSOC,CA,422690,3-Mar-97,1997,84,10,1.0,0,0,1,0,N,N,,30-Apr-97,175000.0,0.0,P I F,0.0,175000.0,131250.0
